"geographyId","currency_ReferenceRate","totalSignedAmount_ReferenceRate","totalCommitmentAmount_ReferenceRate","totalDisbursedAmount_ReferenceRate","code","name"
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",73097349.15,73097349.15,73097349.15,"CMR-910-G07-M",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",109794251.34,99836521.08,96701695.48,"THA-C-DDC",NA
"c5cf823c-3aaf-4237-adff-e734cb741fa1","USD",36094307.06,36094307.06,36094307.06,"SLV-H-MOH",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",27557552,24936824.17,24727481.17,"IND-C-PLAN",NA
"d7a14533-1ebf-45ef-b4a1-bcce46d6b5bd","USD",4575474.61,4575474.61,4575474.61,"KOS-911-G05-T",NA
"42cc3494-bc21-45e8-8c04-157e6290abfd","USD",7648737.63,7648737.63,7648737.63,"GNQ-405-G01-H",NA
"63887eb8-fa1d-45d5-8fd3-acbb7c2188c6","USD",23938186.42,23938186.42,23938186.42,"CAF-M-IFRC",NA
"5f1b1f25-2479-438c-a84f-8093d3477a36","USD",27584171.71,27456248.48,27423179.96,"BFA-C-IPC",NA
"6e687023-6549-45be-ad92-e64151157471","USD",3143379.73,3143379.73,3143379.73,"GHA-H-ADRA",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",9785956.28,9785956.28,9785956.28,"BGD-304-G03-T",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",26743146,26743146,26743146,"BGD-304-G02-T",NA
"c5cf823c-3aaf-4237-adff-e734cb741fa1","USD",37458084.6,34279745.21,31511822.17,"SLV-H-PLAN",NA
"5061c5f2-1100-4eed-9cff-83787e240c78","USD",544836574.99,544836574.99,544836574.99,"ETH-202-G03-H-00",NA
"4ccf2884-f37a-477f-9e3d-fcd8926fb15e","USD",16568330.89,16568330.89,16568330.89,"BDI-202-G02-M-00",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",68909761.47,68832453.66,68072402.66,"PAK-H-NZT",NA
"64c612a7-e6d5-464e-af1f-88c4f1522a7a","USD",13130251.52,10595960.29,10188989.54,"SUR-M-MoH",NA
"eeb0ddd9-ea5d-462e-b957-64421142ab69","USD",9925337.9,9925337.9,9925337.9,"DJI-M-UNDP",NA
"eeb0ddd9-ea5d-462e-b957-64421142ab69","USD",3199704.9,3199704.9,3199704.9,"DJB-013-G06-T",NA
"2ebb6460-e75b-422d-8f75-2ed9f241f5d5","USD",11661234.62,11661234.62,11661234.62,"LBR-H-PSI",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",494542982.19,471463953.62,445631956.21,"MOZ-M-MOH",NA
"56c65361-a920-473c-b1c7-76b842d66bae","USD",13016531,12406653,11523865,"BOL-C-UNDP",NA
"01ee1f53-5dd8-4797-811f-84989e8d452f","USD",1593619.68,1593619.68,1593619.68,"MUS-809-G02-H",NA
"2afb8ffb-ea1a-42a0-b9a8-357ca8434d92","USD",63355321.4,53632578.5,52942025.5,"HTI-M-UNDP",NA
"332579ba-bfcb-4322-ba8a-61e37213d7a0","USD",823207.2,823207.2,823819.04,"COM-T-PNLT",NA
"d75fca8c-d7e4-4c8d-9c44-91d6112827c7","USD",30377407.38,30377407.38,30377407.38,"KHM-506-G07-H",NA
"ccd66728-2585-4e48-a529-591ccfb81152","USD",3657268.82,3657268.82,3657268.82,"MNG-H-MOH-X",NA
"c5cf823c-3aaf-4237-adff-e734cb741fa1","USD",5629905.4,5629905.4,5629905.4,"SLV-708-G05-H",NA
"1a011619-1610-46be-a1ac-4cbafe3e6a42","USD",24258272.3,24258272.3,24258272.3,"GEO-H-GPIC",NA
"cee65577-bd1c-4508-9205-3972358d659f","USD",8605916.31,8605916.31,8605916.31,"KAZ-607-G02-T",NA
"1095c077-a626-4f85-bd3f-42c01deceec8","USD",8454481,8454481,8454481,"AFG-S-UNDP",NA
"144a8761-d2be-4727-9546-371160bf093f","USD",6322669.59,6322669.59,6322669.59,"TJK-607-G05-H",NA
"70713421-4e39-43b6-8128-a31daa47209d","USD",7e+05,7e+05,7e+05,"QMZ-102-G01-H-00",NA
"83e03d72-bb83-49bc-90ae-311877ab74fe","USD",36526656.88,36526656.88,36526656.88,"GYA-304-G01-H",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",20975288,20975288,20975288,"NGA-809-G12-S",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",4041331.77,4041331.77,4041331.77,"CMR-011-G10-H",NA
"56c65361-a920-473c-b1c7-76b842d66bae","USD",23306517.17,23306517.17,23306517.17,"BOL-T-UNDP",NA
"d869de58-2087-4633-a77f-5334f16159f2","USD",29726982.75,29726982.75,29726982.75,"AZE-910-G05-H",NA
"19a42508-b05c-4128-a2ed-ff5eea6af30d","USD",94371872.88,94371872.88,94371872.88,"TNZ-809-G11-M",NA
"39b465f8-a7a8-4793-9493-a51935a1d693","USD",10338339.16,10338339.16,10338339.16,"GNB-M-MOH",NA
"6a5d3eb0-0d70-4b68-a767-12ce2b302bbd","USD",21347133.74,21347133.74,21347133.74,"PER-202-G01-H-00",NA
"d75fca8c-d7e4-4c8d-9c44-91d6112827c7","USD",8293733.75,8293733.75,8293733.75,"KHM-506-G09-T",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",514326997.2,508926975.39,506354451.61,"NGA-H-NACA",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",332459.39,332459.39,332459.39,"BGD-202-G11-H-00",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",197838993.71,170190901.73,169748270.01,"MOZ-H-FDC",NA
"56c65361-a920-473c-b1c7-76b842d66bae","USD",4193396.69,4193396.69,4193396.69,"BOL-306-G06-T",NA
"39b465f8-a7a8-4793-9493-a51935a1d693","USD",3134240.72,3134240.72,3134240.72,"GNB-607-G04-M",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",7130018.14,7130018.14,7130018.14,"ZMB-405-G12-H",NA
"7b433a8d-92ac-4557-beab-13ceee659690","USD",12618028.52,12618028.52,12618028.52,"PHL-506-G05-M",NA
"2ebb6460-e75b-422d-8f75-2ed9f241f5d5","USD",9303921,9303921,9303921,"LBR-708-G06-T",NA
"1095c077-a626-4f85-bd3f-42c01deceec8","USD",1421401.95,1421401.95,1421401.95,"AFG-812-G14-M",NA
"8f5db665-828c-4560-b959-155d0e156a30","USD",23324361.68,23028173.41,22840922.41,"BLR-C-UNDP",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",7539240,7539240,7539240,"IDA-910-G20-H",NA
"144a8761-d2be-4727-9546-371160bf093f","USD",8062252.06,8062252.06,8062252.06,"TJK-404-G03-H",NA
"580f6be8-8d1f-49e8-9363-b6a23a27d349","USD",1008520.54,1008520.54,1008520.54,"JOR-011-G04-T",NA
"5061c5f2-1100-4eed-9cff-83787e240c78","USD",601347.22,601347.22,601347.22,"ETH-M-UNICEF",NA
"16aeb894-1042-4a7a-9757-016e29cbdf8f","USD",7052501.79,7052501.79,7052501.79,"NIC-H-WVI",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",20453977.39,20453977.39,20453977.39,"MDG-910-G19-M",NA
"eeb0ddd9-ea5d-462e-b957-64421142ab69","USD",1680579.34,1680579.34,1680579.34,"DJB-607-G03-T",NA
"c0959d2a-326e-472a-a375-b8e70640560a","USD",541681.93,541681.93,541681.93,"UKR-102-G02-H-00",NA
"144a8761-d2be-4727-9546-371160bf093f","USD",34327259.27,34327259.27,34327259.27,"TJK-H-UNDP",NA
"4e114ee0-b689-436f-a9a4-6d8f0ff49d0b","USD",6614580.33,6614580.33,6614580.33,"NGR-013-G09-T",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",10346413,10346413,10346413,"MDG-809-G12-H",NA
"5f1b1f25-2479-438c-a84f-8093d3477a36","USD",7715923.4,7715923.4,7715923.4,"BUR-H-IPC",NA
"4b856894-86ff-43b0-99bf-d7074ff6d634","USD",9259337.15,9259337.15,9259337.15,"EGY-608-G03-H",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",59780578.78,59377402.62,59229016.62,"NPL-T-SCF",NA
"496d5a70-8707-496e-a8c8-bccd853f453b","USD",24776855.36,24776855.36,24776855.36,"MAC-910-G02-H",NA
"8f5db665-828c-4560-b959-155d0e156a30","USD",26264168.27,26264168.27,26264168.27,"BLR-S10-G04-T",NA
"83e03d72-bb83-49bc-90ae-311877ab74fe","USD",5958714.47,5546335.33,5546335.33,"GUY-M-MOH",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",21492857.92,21492857.92,21492857.92,"CIV-202-G05-H",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",50817894.68,34956387.71,27395625.27,"MLI-C-PLAN",NA
"31cfcff9-d8a9-471b-a939-2b027cdf3f12","USD",5758810.61,5758810.61,5758810.61,"LAO-708-G10-T",NA
"b3d59122-9d71-4df9-ae0e-9e4b1b315de8","USD",2642166.55,2642166.55,2642166.55,"MMR-202-G01-T-00",NA
"c9980a5b-0d86-4ad5-ab99-788ca847bbb9","USD",4763909.09,4763909.09,4763909.09,"CHN-011-G15-M",NA
"d9728bba-df64-4ff5-9968-f195de080917","USD",123422401.56,123422401.56,123422401.56,"SLE-H-NAS",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",29055095.59,23170657.15,22998759.15,"IDN-H-IAC",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",21120000,21120000,21120000,"IDN-T-IBRD",NA
"a76e4125-b5f5-41c8-8bcc-82d9dc5d1342","USD",77326821,77326821,77326821,"RWN-M-MoH",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",13523356.7,13523356.7,13523356.7,"ZAF-C-WCDOH",NA
"4b856894-86ff-43b0-99bf-d7074ff6d634","USD",9702001.46,9702001.46,9702001.46,"EGY-607-G02-T",NA
"57e3816a-7b6f-400d-9621-1c82042a7765","USD",18664954.33,18664954.33,18664954.33,"DOM-202-G04-H-00",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",21582340,16017232,11601761,"IND-C-SAATHII",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",12815828.92,12815828.92,12805809.36,"SEN-Z-PLAN",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",11994537.99,11994537.99,11994537.99,"NGA-509-G15-T",NA
"1095c077-a626-4f85-bd3f-42c01deceec8","USD",7171871.31,7171871.31,7171871.31,"AFG-509-G06-M",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",38935754.74,38935754.74,38935754.74,"NGA-M-SFH",NA
"cb74efc2-bab0-45cb-b507-29ebcbc7a5be","USD",11490867.85,11490867.85,11490867.85,"MEI-011-G01-H",NA
"8acadd9d-dffc-412f-99f4-49ddcb30f64a","USD",8027954.76,8027954.76,8027954.76,"QNB-404-G04-M",NA
"ccd66728-2585-4e48-a529-591ccfb81152","USD",8739422.87,8739422.87,8739422.87,"MNG-202-G02-H-00",NA
"79cc6298-8372-48b4-9712-b11eaba1a805","USD",14499292.15,14499292.15,14499292.15,"PRK-Z-UNICEF",NA
"783da83c-cc7d-4eac-8145-d4deba77606d","USD",8426049.44,8426049.44,8426049.44,"BUL-809-G03-T",NA
"b3d59122-9d71-4df9-ae0e-9e4b1b315de8","USD",2169078.93,2169078.93,2169078.93,"MMR-305-G03-M",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",21017431.64,21017431.64,21017431.64,"ZMB-405-G11-H",NA
"bb0182e7-608f-4b8b-9076-8d8bfd65331c","USD",31382042.63,31382042.63,31382042.63,"CUB-607-G02-H",NA
"d9728bba-df64-4ff5-9968-f195de080917","USD",9674318.79,9674318.79,9674318.79,"SLE-607-G04-H",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",1107753.73,1107753.73,1107753.73,"ZMB-708-G16-T",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",7254476.53,7254476.53,7254476.53,"COD-810-G12-H",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",109427896.08,109427896.08,109427896.08,"ZAR-304-G02-H",NA
"b1fb9f3f-70c5-4cba-850c-5035b0868980","USD",31203950.2,31203950.2,31203950.2,"BEN-506-G05-H",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",5961184.26,5961184.26,5961184.26,"IDA-M-CARITAS",NA
"38c052af-358f-4185-b3b6-c0d3ab4ede7d","USD",30392983.86,30392983.86,30392983.86,"NAM-C-MOH",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",12421365.68,12421365.68,12421365.68,"IDN-S-MOH",NA
"16aeb894-1042-4a7a-9757-016e29cbdf8f","USD",14543582,7452192.75,1687978.77,"NIC-C-REDNICA",NA
"e32d1235-1bf9-46c7-af05-bf85a0873595","USD",1742804.38,1742804.38,1742804.38,"MNE-607-G02-T",NA
"39b465f8-a7a8-4793-9493-a51935a1d693","USD",1888626.27,1888626.27,1888626.27,"GNB-404-G02-H",NA
"b04df204-74de-4381-b71e-369b0c91e7c1","USD",9528765.86,9228801.85,9228801.85,"QMZ-T-PNT",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",42817102.93,42817102.93,42817102.93,"UGA-708-G13-H",NA
"01ad29a8-26df-4d6a-8ab6-b2268b79f21d","USD",8837665.04,8837665.04,8837665.04,"ECU-202-G01-H-00",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",7896556.58,7896556.58,7896556.58,"COD-607-G05-T",NA
"8acadd9d-dffc-412f-99f4-49ddcb30f64a","USD",6457582.7,6457582.7,6457582.7,"ZAN-809-G07-M",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",87435059.6,87435059.6,87435059.6,"MOZ-202-G02-H-00",NA
"8f384746-ca2a-4520-98b5-181529b697a4","USD",1427072.6,1427072.6,1429524.61,"MAR-T-MOH",NA
"b1fb9f3f-70c5-4cba-850c-5035b0868980","USD",5982200.32,5982200.32,5982200.32,"BEN-607-G06-T",NA
"63887eb8-fa1d-45d5-8fd3-acbb7c2188c6","USD",18962822.78,18962822.78,18962822.78,"CAF-202-G01-H-00",NA
"2afb8ffb-ea1a-42a0-b9a8-357ca8434d92","USD",6140386,6140386,6140386,"HTI-102-G02-H-00",NA
"c0961193-499d-45ac-907d-732b18a7156a","USD",12823184.16,12356816.35,12348706.35,"QRB-C-OECS",NA
"c357c367-5c94-4ccc-b849-fc4f61159000","USD",11684917,11684917,11684917,"SDN-506-G07-T",NA
"c546498f-21fe-4685-909b-8a127a57afb0","USD",5606552.13,5606552.13,5610488.31,"TCD-T-FOSAP",NA
"bbbdd1d0-ce83-4529-b649-37d4f84badc2","USD",4001585.4,4001585.4,4001585.4,"QMZ-T-UNDP",NA
"ec4cbe95-b688-4ab8-bb5b-61f6d90910a9","USD",2460563.92,2460563.92,2460563.92,"UZB-809-G04-M",NA
"eeb0ddd9-ea5d-462e-b957-64421142ab69","USD",4476187,4476187,4476187,"DJB-613-G05-H",NA
"9b694df1-565a-4c5d-ad64-786048414bd9","USD",17485107.78,17485107.78,17485107.78,"PRY-T-AV",NA
"17d8b5fa-52ad-4016-aa50-212f20d69a89","USD",1235231.61,1235231.61,1235231.61,"CPV-011-G03-M",NA
"ccd66728-2585-4e48-a529-591ccfb81152","USD",2085401.88,2085401.88,2085401.88,"MNG-708-G05-H",NA
"147e4a28-28b8-4a6d-91d2-2c17c312dfeb","USD",13643309.81,13643309.81,13643309.81,"ZWE-506-G03-H",NA
"736e65b8-afe2-436e-a76a-719e5e40e18e","USD",7905578.34,7905578.34,7905578.34,"MAS-911-G01-H",NA
"265a29e3-6d91-4488-8f21-05dbf5040837","USD",17073305.53,17073305.53,17073305.53,"KGZ-202-G01-H-00",NA
"b47fa8ac-e827-469f-8bc0-2b0250577e9a","USD",5610122.99,5610122.99,5610122.99,"GAB-809-G05-H",NA
"64c612a7-e6d5-464e-af1f-88c4f1522a7a","USD",3914734.64,3914734.64,3914734.64,"SUR-708-G04-M",NA
"9fa56c37-6f5d-4f04-a8ef-d41b4b7e1502","USD",441180.24,441180.24,441180.24,"STP-H-UNDP",NA
"65cde444-a6b9-4286-bfb2-519fdfc91f81","USD",18388672.46,18388672.46,18388672.46,"SSD-708-G11-T",NA
"c9980a5b-0d86-4ad5-ab99-788ca847bbb9","USD",2825008.54,2825008.54,2825008.54,"CHN-708-G11-T",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",4910616,4910616,4910616,"UGA-S-TASO",NA
"b582c23d-697d-4370-a81b-d3dd72eab7c2","USD",47865623.07,47865623.07,47865623.07,"SWZ-202-G01-H-00",NA
"b0d51ce8-9bac-4575-9e9b-1f20091bebcf","USD",61657237.59,42085724.84,40063216.72,"MRT-Z-SENLS",NA
"144a8761-d2be-4727-9546-371160bf093f","USD",14424377.3,14424377.3,14424377.3,"TJK-T-RCTC",NA
"ab2e011d-8693-4d79-84ca-da155ef445db","USD",11483023.29,11483023.29,11483023.29,"QMZ-T-PAS",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",99390188.7,99390188.7,99385399.47,"CIV-910-G12-H",NA
"216dd399-f56a-4064-a4ac-f88cc982fde5","USD",9104989,9104989,9104989,"ARM-202-G01-H-00",NA
"57e3816a-7b6f-400d-9621-1c82042a7765","USD",23375160.18,23375160.03,23375160.03,"DOM-H-IDCP",NA
"c546498f-21fe-4685-909b-8a127a57afb0","USD",60522036.07,57400870.71,57387716.94,"TCD-C-MOH",NA
"ae5feaeb-415a-4375-9e0f-1cfe9d703215","USD",2455575.72,2455575.72,2455575.72,"MEA-011-G01-H",NA
"d75fca8c-d7e4-4c8d-9c44-91d6112827c7","USD",4e+06,3709184.04,3614134.14,"KHM-S-MEF",NA
